objective,i,MATRIX_ZNCC,FIBRE1_ZNCC,FIBRE2_ZNCC,FIBRE3_ZNCC,HARMONICS_ZNCC,NOISE_ZNCC,LAPLACIAN1_ZNCC,LAPLACIAN_LSF_ZNCC,CUBE1_RUNTIME (in min),FIBRES1_RUNTIME (in min),FIBRES3_RUNTIME (in min),HARMONICS_RUNTIME (in min),NOISE_RUNTIME (in min),LAPLACIAN1_RUNTIME (in min),LAPLACIAN_LSF_RUNTIME (in min),OVERALL_RUNTIME (in min),CUBE1_RUNTIME (in hh:mm:ss),FIBRES1_RUNTIME (in hh:mm:ss),FIBRES3_RUNTIME (in hh:mm:ss),HARMONICS_RUNTIME (in hh:mm:ss),NOISE_RUNTIME (in hh:mm:ss),LAPLACIAN1_RUNTIME (in hh:mm:ss),LAPLACIAN_LSF_RUNTIME (in hh:mm:ss),OVERALL_RUNTIME (in hh:mm:ss),X1 (in um),Y1 (in um),ROT1 (in degree),W1 (in um),H1 (in um),RADIUS1_CORE (in um),RADIUS1_FIBRE (in um),RADIUS1_CORE_PX (in pixels),RADIUS1_FIBRE_PX (in pixels),RADIUS3_CORE (in um),RADIUS3_FIBRE (in um),RADIUS3_CORE_PX (in pixels),RADIUS3_FIBRE_PX (in pixels),33keV_WEIGHT,66keV_WEIGHT,99keV_WEIGHT,NOISE_BIAS,NOISE_GIAN,NOISE_SCALE,LAPLACIAN1_SIGMA_CORE,LAPLACIAN1_K_CORE,LAPLACIAN1_SIGMA_FIBRE,LAPLACIAN1_K_FIBRE,LAPLACIAN1_SIGMA_MATRIX,LAPLACIAN1_K_MATRIX,LAPLACIAN1_RADIUS_CORE (in um),LAPLACIAN1_RADIUS_FIBRE (in um),LAPLACIAN1_RADIUS_CORE_PX (in pixels),LAPLACIAN1_RADIUS_FIBRE_PX (in pixels),LAPLACIAN_LSF_K_CORE,LAPLACIAN_LSF_K_FIBRE,LSF_b,LSF_c,LSF_e,LSF_f,LAPLACIAN_LSF_K_MATRIX,MEAN_CORE_REF,MEAN_CORE_SIM,STDDEV_CORE_REF,STDDEV_CORE_SIM,MEAN_FIBRE_REF,MEAN_FIBRE_SIM,STDDEV_FIBRE_REF,STDDEV_FIBRE_SIM,MEAN_MATRIX_REF,MEAN_MATRIX_SIM,STDDEV_MATRIX_REF,STDDEV_MATRIX_SIM
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,6,45.77,56.96,84.25,88.6,88.61,91.03,91.28,91.61,3.16565453211466,9.16228297551473,5.65275837580363,10.9679171800613,0.023635367552439,10.8433759291967,11.7067899425824,51.5224143028259,0.002198371202857,0.006362696510774,0.003925526649864,0.00761660915282,1.6413449689194E-05,0.007530122173053,0.008129715237904,0.035779454376963,-64.98304,-20.4288,91.512,1448.11008,1036.991628288,8.0793,48.077,4.25226315789474,25.3036842105263,8.0996,49.3258,4.26294736842105,25.9609473684211,0.963469600945666,0.000879672161504,0.03565072689283,0.223443753999524,254.997675679933,0.054316991773597,4.94318159214999,1004.97293724071,994.107007059229,0.603954474164512,0.603954474164512,1004.58724731891,7.907,50.3919,4.16157894736842,26.5220526315789,1398.9354573561,760.631458143673,553.919171135226,41.2172702465981,0.486812731187143,7195023747.83698,1.20786081827128,162.344253540039,137.050033569336,21.6672592163086,19.9429359436035,5.61007881164551,4.3220477104187,5.73016977310181,3.95892238616943,12.8680105209351,10.0828809738159,3.56860208511353,2.23443245887756
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,7,46.06,57.08,85.2,89.75,89.73,93.17,92.9,93.71,3.26351534922918,10.2975877443949,4.61742332776388,9.64630934000015,0.026895876725515,39.5130184690158,12.8033087253571,80.1680588324865,0.002266330103631,0.007151102600274,0.003206543977614,0.006698825930556,1.86776921704963E-05,0.027439596159039,0.008891186614831,0.055672263078116,-56.22784,-24.32,91.314,1447.72096,1063.206273024,7.7131,51.7163,4.05952631578947,27.2191052631579,7.7697,52.6538,4.08931578947368,27.7125263157895,0.958855038508043,0.02170460366656,0.019440357825397,0.126340455902418,254.630546262997,0.055830541874134,4.47071763631074,627.982844317513,1448.76159347425,1.30826150903554,1.30826150903554,772.260154629015,7.8031,53.5559,4.10689473684211,28.1873157894737,939.522063053406,968.722215006016,452.214465768197,41.2037828732073,0.546542729075677,7898541856.74825,1.11148787393454,162.344253540039,169.960144042969,21.6672592163086,26.1333675384521,5.61007881164551,4.48936414718628,5.73016977310181,3.95585107803345,12.8680105209351,11.8617906570435,3.56860208511353,2.78919625282288
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,8,45.92,57.01,84.94,89.37,89.41,91.11,90.37,91.22,4.01350708405177,9.50555161237717,5.34440272251765,7.45975144306819,0.02337052822113,22.8975477695465,12.9216428438822,62.1657740036647,0.002787157697258,0.006601077508595,0.003711390779526,0.005180382946575,1.62295334868961E-05,0.015901074839963,0.008973363086029,0.043170676391434,-56.81152,-24.51456,91.512,1449.66656,1049.55858944,7.7688,50.832,4.08884210526316,26.7536842105263,7.7965,51.3722,4.10342105263158,27.038,0.968742643901959,9.91587578413669E-05,0.0311581973402,-0.220529613032212,254.294433828669,0.061165465458452,8.1980885700168,998.678224354257,1032.89995101056,0.73125727523842,0.73125727523842,1457.57613723742,7.7598,49.3462,4.0841052631579,25.9716842105263,1328.16617696276,677.31015377168,550.066216488164,41.2039971262093,0.403369400859932,4858911372.27688,0.912246008483389,162.344253540039,186.713439941406,21.6672592163086,37.1936073303223,5.61007881164551,4.27657127380371,5.73016977310181,4.88998222351074,12.8680105209351,12.2216548919678,3.56860208511353,2.38113641738892
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,9,45.82,57.03,84.23,88.42,88.35,90.09,88.93,90.63,3.82140375375748,12.1864826758703,5.63995258410772,9.62836747169495,0.021198995908101,24.325804078579,11.6965037902196,67.3197133501371,0.002653752606776,0.008462835191577,0.003916633738964,0.006686366299788,1.47215249361815E-05,0.016892919499013,0.008122572076541,0.046749800937595,-69.0688,-24.51456,90.63,1461.1456,1051.14814464,8.1643,48.5058,4.297,25.5293684210526,8.1775,48.9181,4.30394736842105,25.7463684210526,0.956366044549262,0.002366150482658,0.04126780496808,0.153984279150918,254.99820635541,0.055233978888824,9.19121353205972,608.193949585013,1358.19831004904,0.797208400733894,0.797208400733894,1418.5140506448,7.9553,46.4722,4.187,24.4590526315789,657.682130876976,923.152448437531,496.481966034503,41.20481426541,0.416736295541876,6223627050.79238,0.92180637698986,162.344253540039,183.156799316406,21.6672592163086,26.5607681274414,5.61007881164551,5.84254169464111,5.73016977310181,4.1880669593811,12.8680105209351,11.1920795440674,3.56860208511353,2.29983377456665
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,10,45.98,57.07,84.93,89.22,89.22,93.29,92.97,93.66,2.51443149646123,19.3378129005432,5.45641191005707,7.39099495013555,0.021505347887675,33.1203009486198,12.8994949579239,80.7409525116285,0.001746132983654,0.013429036736488,0.00378917493754,0.005132635382039,1.49342693664409E-05,0.023000208992097,0.008957982609669,0.056070105910853,-58.17344,-17.70496,90.666,1471.45728,1046.20612608,7.8471,50.8744,4.13005263157895,26.776,7.8809,50.8997,4.14784210526316,26.7893157894737,0.961554837440987,0.004033519704265,0.034411642854748,-0.60166475472896,254.994484487912,0.067829687238995,4.60608982668217,945.064363239879,1263.20079954352,1.4511569559911,1.4511569559911,632.576863892627,7.9054,53.4579,4.16073684210526,28.1357368421053,1180.37846378698,906.21688375763,729.270650995798,41.2027381309844,0.490901277409909,5894985817.13823,0.888806900792088,162.344253540039,159.85823059082,21.6672592163086,23.1776790618896,5.61007881164551,4.60479879379272,5.73016977310181,4.02853107452393,12.8680105209351,11.2353553771973,3.56860208511353,2.55610466003418
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,11,45.68,56.91,84.61,88.74,88.75,90.24,91.59,90.77,2.61939638455709,11.3189589262009,4.37184080680211,15.9758886535962,0.024373137950897,15.0419952869415,11.0400209625562,60.3924741586049,0.001819025267054,0.007860388143195,0.003036000560279,0.011094367120553,1.69257902436786E-05,0.010445830060376,0.007666681223997,0.041939218165698,-57.20064,-21.79072,89.91,1433.9072,1047.32581888,7.8344,49.7126,4.12336842105263,26.1645263157895,7.944,49.3922,4.18105263157895,25.9958947368421,0.961518601729397,0.007736948065072,0.030744450205531,0.232538164529991,254.968667148283,0.053907276063136,4.96408724248771,994.658546486334,1002.29566055007,0.597670492776272,0.597670492776272,993.006141631296,7.676,51.6605,4.04,27.1897368421053,1486.80678190756,995.447005632127,642.92669146115,44.9199136574006,0.400844452716175,6370550068.98224,0.972807254144693,162.344253540039,136.122756958008,21.6672592163086,23.787935256958,5.61007881164551,3.92362332344055,5.73016977310181,3.70950675010681,12.8680105209351,9.8937349319458,3.56860208511353,2.00607371330261
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,12,45.86,57.01,84.4,88.74,88.74,90.31,89.14,90.82,2.98088725407918,10.7820700446765,5.21620821158091,8.42901364167531,0.024252247810364,27.4392684936523,14.1566619873047,69.0283618807793,0.002070060593111,0.007487548642136,0.003622366813598,0.005853481695608,1.68418387571971E-05,0.019055047565036,0.009831015268962,0.047936362417208,-64.98304,-20.81792,90.288,1448.30464,1048.427728896,8.0218,48.5993,4.222,25.5785789473684,8.0145,49.4194,4.21815789473684,26.0102105263158,0.962009156040173,4.96674985547709E-08,0.037990794292328,-0.005896079450208,254.897274168695,0.057292697905649,9.60872842779815,987.721478136748,1407.93063101563,0.767067680533061,0.767067680533061,1477.57705048675,7.8802,46.9484,4.14747368421053,24.7096842105263,1442.47933362848,908.223099682342,672.566972752658,41.2051959234665,0.352560129795088,7367902524.48312,1.24999515642624,162.344253540039,179.205688476563,21.6672592163086,26.3532810211182,5.61007881164551,5.85044002532959,5.73016977310181,4.45281553268433,12.8680105209351,11.5390167236328,3.56860208511353,2.25680923461914
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,13,46.02,57.09,84.91,89.37,89.33,91.44,90.86,91.52,3.56621429522832,12.309598437945,4.48555556535721,8.77234528064728,0.033773744106293,33.8907472054164,14.6138121366501,77.6720466653506,0.00247653770502,0.008548332248573,0.003114969142609,0.006091906444894,2.34539889627033E-05,0.023535241114873,0.010148480650452,0.053938921295382,-59.92448,-30.93504,91.152,1464.84224,1061.424687104,7.8595,50.7113,4.13657894736842,26.6901578947368,7.8525,51.4187,4.13289473684211,27.0624736842105,0.956699409061156,0.01286358325173,0.030437007687114,-0.612538590645622,253.687154416267,0.069296173928091,9.93741838406006,832.066342483946,871.864573271318,0.732908976503765,0.732908976503765,1223.18682631268,7.8097,49.4034,4.11036842105263,26.0017894736842,391.649904697009,574.915387504031,669.628542819581,41.2019391165362,0.493673086578779,7627768626.61388,0.993259565568565,162.344253540039,184.804641723633,21.6672592163086,34.9458503723145,5.61007881164551,4.15464973449707,5.73016977310181,4.20846843719482,12.8680105209351,11.7600736618042,3.56860208511353,2.00550508499145
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,14,45.8,57.01,84.44,88.84,88.81,91.18,89.67,91.33,3.60882339477539,12.4317702412605,6.68225912650426,7.98288106520971,0.028490094343821,44.3582657734553,12.5702959299088,87.6627856254578,0.002506127357483,0.008633173778653,0.004640457726739,0.005543667406396,1.97847877387647E-05,0.030804351231566,0.008729372173548,0.060876934462124,-64.39936,-29.96224,91.242,1451.80672,1061.415892992,7.9883,49.2241,4.20436842105263,25.9074210526316,8.0213,50.2858,4.22173684210526,26.4662105263158,0.960184356195166,0.000508124372808,0.039307519432027,-0.078741039098247,254.964005788427,0.058815179004967,9.85687950704881,697.955511352071,961.351990749679,0.835325481806,0.835325481806,1337.65828296684,7.8144,48.6508,4.11284210526316,25.6056842105263,957.406157139918,629.665537083139,487.908345182202,41.2023326478766,0.579268290832023,6655376926.55236,0.763989165496348,162.344253540039,184.136993408203,21.6672592163086,35.711296081543,5.61007881164551,4.65869331359863,5.73016977310181,5.02903079986572,12.8680105209351,11.535475730896,3.56860208511353,2.28699040412903
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,15,45.83,57.01,84.71,89.02,89.01,91.56,89.26,91.56,2.97046602964401,11.422212767601,4.1888459165891,8.13062299092611,0.02790052096049,28.3510681311289,14.9834783514341,70.0745947082837,0.002062823631697,0.007932092199723,0.002908920775409,0.005646265965921,1.9375361778118E-05,0.019688241757729,0.010405193299607,0.048662912991864,-62.45376,-23.15264,91.8,1448.11008,1064.216097792,7.8688,50.3874,4.14147368421053,26.5196842105263,7.902,50.5596,4.15894736842105,26.6103157894737,0.96188237771339,0.000110125856383,0.038007496430228,-0.549941204596328,249.557445899276,0.06682278064946,7.28592415442468,657.544563827293,1017.51239876108,0.757104932992655,0.757104932992655,1427.82786345798,7.7813,49.2498,4.09542105263158,25.9209473684211,736.6598140086,629.050459493412,496.323370738321,41.2020860167604,0.368638006621077,4746518581.01435,0.912766566852457,162.344253540039,181.792663574219,21.6672592163086,34.7275657653809,5.61007881164551,4.27619123458862,5.73016977310181,4.59110307693481,12.8680105209351,11.6755599975586,3.56860208511353,2.08835172653198
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,16,45.99,57.09,84.65,88.98,88.96,90.81,89.99,91.37,3.06950096289317,14.4342780868212,5.23045790990194,7.95374616384506,0.022620900472005,44.2619141936302,12.3631427447001,87.3356609622637,0.002131597890898,0.010023804226959,0.003632262437432,0.005523434836004,1.57089586611147E-05,0.030737440412243,0.008585515794931,0.060649764557128,-64.98304,-20.81792,90.54,1464.64768,1051.031175168,8.0104,49.7961,4.216,26.2084736842105,8.0221,50.4298,4.22215789473684,26.542,0.960995776830213,2.44625279988814E-05,0.038979760641788,0.148394564006756,254.904799276416,0.055364151066395,9.98768434469,521.38567692127,870.594104854339,0.734789331812757,0.734789331812757,1275.22928940417,7.8261,48.7772,4.119,25.6722105263158,816.168410050797,541.844536081095,724.050411186069,41.2025589960653,0.364839833502521,6228322060.88036,1.07643375652402,162.344253540039,179.198959350586,21.6672592163086,33.3285636901855,5.61007881164551,4.59872913360596,5.73016977310181,4.68959617614746,12.8680105209351,11.5322122573853,3.56860208511353,2.27496910095215
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,17,45.8,57.02,84.43,88.57,88.54,91.04,89,91.79,2.72826611598333,11.8201553901037,4.90562134981155,8.5184512257576,0.024499873320262,34.0971219102542,13.9880190610886,76.0821349263191,0.001894629247211,0.008208441243128,0.003406681492925,0.005915591128998,1.70138009168484E-05,0.023678556882121,0.009713902125756,0.052834815921055,-65.37216,-17.89952,89.856,1454.91968,1051.761436672,8.0225,49.0418,4.22236842105263,25.8114736842105,8.0174,48.6784,4.21968421052632,25.6202105263158,0.956258267665674,0.006592473754567,0.037149258579759,-0.682424652153247,254.765185822683,0.070263314361302,6.36239441049442,700.432058015493,886.729768235987,0.783106075021972,0.783106075021972,1305.89964982793,7.9076,48.6522,4.16189473684211,25.6064210526316,786.191340511128,583.048262321534,666.775261790937,41.2037731921658,0.434328886682719,6037300306.93208,0.753762963752483,162.344253540039,172.381607055664,21.6672592163086,31.025707244873,5.61007881164551,4.56946754455566,5.73016977310181,4.93309736251831,12.8680105209351,11.4300727844238,3.56860208511353,2.01288485527039
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,18,46.02,57.06,84.85,89.16,89.17,91.25,90.29,91.1,3.97077594995499,12.2418341120084,5.26402032375336,13.5806320150693,0.021779998143514,39.9009583632151,15.6140364845594,90.5940372467041,0.00275748329858,0.008501273688895,0.003655569669273,0.009430994454909,1.51249987107736E-05,0.027708998863344,0.010843080892055,0.062912525865767,-61.09184,-20.23424,90.72,1451.22304,1051.265970176,7.8616,50.2835,4.13768421052632,26.465,7.881,50.4594,4.14789473684211,26.5575789473684,0.963589004759179,0.000481646678062,0.035929348562759,-0.89219225765657,254.986260182568,0.076782369178109,7.23090453133081,840.311782455162,983.662388367727,0.714723045787017,0.714723045787017,1386.16331355356,7.8126,49.1794,4.11189473684211,25.8838947368421,1097.03278919186,606.167725790338,451.417615307846,41.2047278257823,0.409518854180907,7784912999.87463,1.24762539696791,162.344253540039,174.911392211914,21.6672592163086,32.2553520202637,5.61007881164551,4.33722114562988,5.73016977310181,4.44998836517334,12.8680105209351,11.7408103942871,3.56860208511353,1.91557598114014
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,19,45.97,57.06,85.04,89.51,89.51,93.3,92.99,93.7,6.53445344368617,10.9942151069641,4.73340289592743,7.23847419420878,0.02617640097936,26.9584432721138,16.9415749351184,73.426740248998,0.004537814891449,0.007634871602058,0.003287085344394,0.005026718190423,1.81780562356666E-05,0.01872114116119,0.011764982593832,0.050990791839582,-59.72992,-18.67776,90.198,1449.27744,1066.813123584,7.7825,51.3452,4.09605263157895,27.0237894736842,7.8071,51.9113,4.109,27.3217368421053,0.964781883471382,3.50158378897927E-06,0.035214614944829,-0.56131126321446,254.993096671437,0.067690289658554,4.24522731295356,769.723678483486,1362.22734096281,1.40452448702848,1.40452448702848,698.574201553643,7.825,53.5615,4.11842105263158,28.1902631578947,1070.97498477252,985.978072640733,633.620142812374,41.20192633354,0.580799590814902,5767540161.55883,0.922557720900723,162.344253540039,164.320251464844,21.6672592163086,24.9883880615234,5.61007881164551,4.67534065246582,5.73016977310181,3.93796324729919,12.8680105209351,11.3431491851807,3.56860208511353,2.63500905036926
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,20,45.97,57.06,84.86,89.36,89.36,91.44,91.46,91.73,4.68333807388941,8.69868429104487,6.7556543191274,6.66618181069692,0.021835072835287,12.503527923425,11.808152794838,51.1373742858569,0.003252318106868,0.006040752979892,0.004691426610505,0.004629292924095,1.51632450245045E-05,0.008683005502379,0.008200106107526,0.03551206547629,-61.48096,-22.56896,90.99,1451.02848,1060.992024576,7.8531,50.5131,4.13321052631579,26.5858421052632,7.8738,51.5214,4.1441052631579,27.1165263157895,0.964341531043669,0.000100482976905,0.035557985979426,0.237086908530907,254.95477956845,0.05430398499337,4.89680447990432,961.003348305379,992.275908212563,0.848657897887177,0.848657897887177,980.204924419404,7.9097,50.9172,4.163,26.7985263157895,949.808449240192,831.534962556779,543.808760888559,41.2020243005072,0.429615760656206,6064143998.00728,1.05034163811036,162.344253540039,174.94319152832,21.6672592163086,28.5192756652832,5.61007881164551,3.93990015983582,5.73016977310181,3.82125115394592,12.8680105209351,11.7909688949585,3.56860208511353,2.3106324672699
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,21,42.93,56.2,81.48,84.71,84.32,86.6,86.61,86.36,3.43165002266566,9.13807657957077,2.60485959450404,6.78801097075144,0.026872956752777,23.3826192657153,1.34279257853826,46.7148819684982,0.002383090293518,0.006345886513591,0.001808930273961,0.004713896507466,1.86617755227619E-05,0.016237930045636,0.000932494846207,0.032440890255902,-61.67552,-18.09408,92.034,1359.77984,1126.57759744,8.7708,44.49,4.61621052631579,23.4157894736842,9.0193,43.8683,4.747,23.0885789473684,0.936319293805429,0.013264974815385,0.050415731379186,-0.061838755225095,254.974697003288,0.05926243577151,9.2484618871024,911.128234246368,1390.62475204449,1.39360037605105,1.39360037605105,1277.49951422048,8.5684,41.6778,4.50968421052632,21.9356842105263,917.152987455338,1488.06810615414,560.130209753856,58.2986376756038,0.536946861037998,6801977529.76985,0.872424312957371,162.344253540039,176.914321899414,21.6672592163086,26.9271087646484,5.61007881164551,6.40115737915039,5.73016977310181,5.10589170455933,12.8680105209351,10.0112762451172,3.56860208511353,2.38438940048218
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,22,46.07,57.1,84.96,89.32,89.33,91.75,90.63,91.97,2.76992603143056,27.0091774980227,7.39581750233968,6.97423195838928,0.02414497534434,38.4539282759031,14.4186247467995,97.0458509882291,0.001923559744049,0.018756373262516,0.005135984376625,0.00484321663777,1.6767343989125E-05,0.026704116858266,0.010012933851944,0.067392952075159,-59.3408,-26.65472,91.296,1467.9552,1050.61553664,7.8605,50.8623,4.13710526315789,26.7696315789474,7.8515,51.0895,4.13236842105263,26.8892105263158,0.963191125137484,4.19872104234557E-05,0.036766887652093,-0.981399968981237,254.992665961846,0.080013511800679,9.98049138983333,692.454694595547,838.523794888745,0.728035381224167,0.728035381224167,1213.7203740739,7.7475,49.2054,4.07763157894737,25.8975789473684,707.706596735894,523.125683596955,488.710040387276,41.2091513084467,0.534940263938264,5435848836.69218,1.01336357570666,162.344253540039,181.423110961914,21.6672592163086,35.3384170532227,5.61007881164551,4.3158073425293,5.73016977310181,4.27435302734375,12.8680105209351,11.798529624939,3.56860208511353,1.69677126407623
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,23,45.97,57.06,84.83,89.12,89.11,91.11,90.16,91.53,3.9312002380689,12.9459470828374,4.38560684919357,8.7012056350708,0.029638663927714,28.9353168408076,16.1844712853432,75.1133865952492,0.002730000165326,0.008990241029748,0.00304556031194,0.006042503913244,2.0582405505357E-05,0.020093970028339,0.011239216170377,0.052162074024479,-60.70272,-23.3472,91.692,1454.53056,1061.370949632,7.8438,50.4889,4.12831578947368,26.5731052631579,7.8671,50.5214,4.14057894736842,26.5902105263158,0.961215037983746,0.001125108372134,0.037659853644121,-0.492646261429342,254.402691929575,0.066257837253547,9.92251624542554,829.763929855363,948.411327425419,0.733772937753933,0.733772937753933,1346.6614038487,7.7296,49.318,4.06821052631579,25.9568421052632,913.602058341296,591.761552631662,684.897782227008,41.2099494144414,0.499703430219195,7818709313.02034,0.810592762034169,162.344253540039,180.527328491211,21.6672592163086,35.1672668457031,5.61007881164551,4.22482061386108,5.73016977310181,4.34360027313232,12.8680105209351,11.6539449691772,3.56860208511353,2.07467365264893
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,24,44.46,56.56,83.5,87.48,87.5,87.56,86.19,86.75,6.59333281517029,11.0770034074783,20.0161613265673,10.4944293936094,0.025732326507568,16.5500072280566,16.9392673412959,81.6959338386854,0.004578703343868,0.007692363477416,0.013900112032339,0.007287798190007,1.78696711858114E-05,0.011493060575039,0.011763380098122,0.056733287387976,-55.25504,-20.62336,90.468,1482.35264,996.437444608,8.2032,47.7289,4.31747368421053,25.1204736842105,8.1216,45.5187,4.27452631578947,23.9572105263158,0.957237835315935,0.004844398201321,0.037917766482744,-0.285804416510843,232.797402823169,0.059383784174124,6.14668569937193,924.997616261892,1085.60276949563,1.2305941519529,1.2305941519529,1097.99595220262,7.9988,44.8002,4.20989473684211,23.5790526315789,1188.06349608815,855.170311075267,517.354928441124,41.2031699337544,0.586502434290079,5281668370.79788,0.777408765900331,162.344253540039,172.697463989258,21.6672592163086,27.0540637969971,5.61007881164551,6.43138217926025,5.73016977310181,4.84597253799439,12.8680105209351,11.2718362808228,3.56860208511353,2.1831431388855
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_RMSE,25,45.64,56.93,84.15,88.47,88.49,90.8,89.51,90.71,10.321085302035,9.48838371038437,5.59827913443248,11.4030288139979,0.02707154750824,24.246166574955,16.2369189977646,77.3209340810776,0.007167420348635,0.006589155354434,0.003887693843356,0.007918770009721,1.87996857696109E-05,0.016837615677052,0.011275638192892,0.05369509311186,-64.59392,-15.75936,91.152,1454.91968,1027.90075392,8.1479,47.9636,4.28836842105263,25.244,8.1488,49.19,4.28884210526316,25.8894736842105,0.9638268184624,0.00135956527958,0.03481361625802,0.710116546956091,254.986938693436,0.049696702712234,8.30202646680112,1039.55883947687,1318.59447377676,0.789973770502126,0.789973770502126,1359.84741140561,8.0294,46.731,4.226,24.5952631578947,1538.63625823428,876.801934444885,581.255715458117,41.2038552018433,0.57137156556007,7086497743.23687,1.19921345328265,162.344253540039,175.888656616211,21.6672592163086,23.5264720916748,5.61007881164551,6.01791715621948,5.73016977310181,4.84835529327393,12.8680105209351,11.7160110473633,3.56860208511353,2.46516537666321
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_ZNCC,1,45.74,56.97,84,88.26,88.11,90.31,90.73,91.03,2.84735170602798,9.39523295164108,4.30690920352936,1.99046541849772,0.023540059725444,0.965277032057444,0.252860844135284,19.7816372156143,0.001977327573631,0.006524467327529,0.002990909169118,0.001382267651735,1.63472636982247E-05,0.000670331272262,0.000175597808427,0.013737248066399,-69.0688,-19.06688,91.368,1447.5264,1040.62672896,8.2268,47.1011,4.32989473684211,24.7900526315789,8.073,46.8027,4.24894736842105,24.633,0.928449557898163,0.001827225767585,0.069723216334253,0.82053793475722,254.887577034604,0.048300447388836,4.97335440687351,1002.20747191169,996.311724304434,0.788154402983994,0.788154402983994,991.387343984403,8.0212,45.0859,4.22168421052632,23.7294210526316,1011.87148310163,1005.44452944281,577.587045990379,50.3823643399014,0.486018033648119,6260346765.47844,1.0202188342251,162.344253540039,125.203323364258,21.6672592163086,16.7697715759277,5.61007881164551,4.98603582382202,5.73016977310181,3.216792345047,12.8680105209351,9.32653617858887,3.56860208511353,1.88834095001221
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_ZNCC,2,45.79,56.96,84.48,88.71,88.74,90.89,91.04,90.85,4.93598002990087,11.5216612736384,5.55785147746404,5.88398919900258,0.025597715377808,1.57399233182271,0.29330712556839,29.7923791527748,0.003427763909653,0.008001153662249,0.003859619081572,0.004086103610418,1.77761912345886E-05,0.001093050230432,0.000203685503867,0.020689152189427,-61.09184,-19.06688,90.576,1443.05152,1041.017366528,7.9618,49.0375,4.19042105263158,25.8092105263158,7.6212,48.3754,4.01115789473684,25.4607368421053,0.94088349497088,6.06219241140318E-05,0.059055883105006,0.182556407384284,254.61843890215,0.054446679339704,4.96808300865137,995.666128953767,993.723177905349,0.69301845888742,0.69301845888742,989.891309629852,7.9265,48.1318,4.17184210526316,25.3325263157895,990.452392349301,1078.47972943426,670.867588997087,51.0712156706426,0.460876112039862,6305203481.53065,0.966859695415407,162.344253540039,131.250457763672,21.6672592163086,18.8076610565186,5.61007881164551,4.49941444396973,5.73016977310181,3.20037198066711,12.8680105209351,9.8602933883667,3.56860208511353,1.81117165088654
FULL_REGISTRATION_PROJS_PARTIAL_NORMALISED_ZNCC,3,45.83,56.98,84.95,89.03,89.09,90.81,91.34,91.49,3.312038342158,7.49863903522492,0.895253312587738,4.8687575340271,0.028148563702901,0.968800485134125,0.253714148203532,17.8253514210383,0.002300026626499,0.005207388218906,0.000621703689297,0.003381081620852,1.95476136825703E-05,0.000672778114676,0.000176190380697,0.01237871626461,-54.86592,-21.01248,89.892,1445.77536,1049.199178752,7.7332,50.9364,4.07010526315789,26.8086315789474,7.3455,50.1109,3.86605263157895,26.3741578947368,0.934386178386271,1.77144625329172E-05,0.065596107151196,0.93599515633572,254.163937928805,0.047367792790713,4.99639957006022,993.470569047893,1003.83901776789,0.711016252107941,0.711016252107941,998.169918873538,7.7476,50.4004,4.07768421052632,26.5265263157895,980.450018468397,1072.55643347172,625.7796096001,52.3011961873259,0.486627306143518,6131173837.01816,0.929927971941613,162.344253540039,134.563034057617,21.6672592163086,23.2949657440186,5.61007881164551,3.82159876823425,5.73016977310181,2.9792959690094,12.8680105209351,9.77062129974365,3.56860208511353,1.83616971969605
